"REGION","CERCLE","COMMUNE","VFQ","CV","BV","ELECTEURS_M","ELECTEURS_F","ELECTEURS"
"ETRANGER","ETRANGER","BOUAKE","TORTIYA","TORTIYA","001",1,1,2
"ETRANGER","ETRANGER","BOUAKE","TOUBA","TOUBA","001",297,169,466
"ETRANGER","ETRANGER","BOUAKE","TOUBA","TOUBA","002",305,161,466
"ETRANGER","ETRANGER","BOUAKE","TOUBA","TOUBA","003",280,185,465
"ETRANGER","ETRANGER","BRASILIA","BRASILIA","BRASILIA","001",8,5,13
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","001",389,102,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","002",381,110,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","003",381,110,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","004",382,109,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","005",367,124,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","006",374,117,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","007",381,110,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","008",380,111,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","009",358,133,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","010",376,115,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","011",372,119,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","012",377,114,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","013",382,109,491
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","014",379,111,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","015",384,106,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","016",370,120,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","017",377,113,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","018",376,114,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","019",378,112,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","BRAZZAVILLE","020",395,95,490
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","DOLISIE","001",200,54,254
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","GAMBOMA","001",16,10,26
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","IMPFONDO","001",210,44,254
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","MAKOUA","001",39,7,46
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","N'KAYI","001",215,39,254
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","OUESSO","001",220,35,255
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","OWANDO","001",51,20,71
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","OYO","001",205,49,254
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","POINTE NOIRE","001",279,121,400
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","POINTE NOIRE","002",271,129,400
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","POINTE NOIRE","003",264,135,399
"ETRANGER","ETRANGER","BRAZZAVILLE","CONGO BRAZZA","POINTE NOIRE","004",275,124,399
"ETRANGER","ETRANGER","BRUXELLES","BELGIQUE","487 AVENUE MOLIERE 1050 BRUXELLES","001",147,129,276
"ETRANGER","ETRANGER","BRUXELLES","GRANDE BRETAGNE ET IRLANDE DU NORD","VINE COURT CHURCH STREET LONDON W42PD UNITED KINGDOM","001",55,25,80
"ETRANGER","ETRANGER","BRUXELLES","PAYS-BAS","DE WITTEN-STRAAT 25,1052-AKA AMSTERDAM","001",32,18,50
"ETRANGER","ETRANGER","CONAKRY","BANANKORO","BANANKORO","001",233,51,284
"ETRANGER","ETRANGER","CONAKRY","CONAKRY","CONAKRY","001",301,139,440
"ETRANGER","ETRANGER","CONAKRY","CONAKRY","CONAKRY","002",301,139,440
"ETRANGER","ETRANGER","CONAKRY","CONAKRY","CONAKRY","003",313,127,440
"ETRANGER","ETRANGER","CONAKRY","CONAKRY","CONAKRY","004",294,145,439
"ETRANGER","ETRANGER","CONAKRY","CONAKRY","CONAKRY","005",319,120,439
"ETRANGER","ETRANGER","CONAKRY","FREETOWN","FREETOWN","001",75,13,88
"ETRANGER","ETRANGER","CONAKRY","GUECKEDOU","GUECKEDOU","001",40,29,69
"ETRANGER","ETRANGER","CONAKRY","KAKAN","KAKAN","001",177,86,263
"ETRANGER","ETRANGER","CONAKRY","KENEMA","KENEMA","001",106,59,165
"ETRANGER","ETRANGER","CONAKRY","KISSIDOUGOU","KISSIDOUGOU/FARANAH","001",79,46,125
"ETRANGER","ETRANGER","CONAKRY","LIBERIA","MONROVIA 15","001",239,35,274
"ETRANGER","ETRANGER","CONAKRY","LIBERIA","MONROVIA 15","002",237,37,274
"ETRANGER","ETRANGER","CONAKRY","N'ZEREKORE","NZEREKORE","001",113,39,152
"ETRANGER","ETRANGER","CONAKRY","SEFADU","SEFADU","001",40,13,53
"ETRANGER","ETRANGER","CONAKRY","SIGUIRI","SIGUIRI","001",269,62,331
"ETRANGER","ETRANGER","DAKAR","BAKEL","BAKEL","001",1,1,2
"ETRANGER","ETRANGER","DAKAR","BEN TALLY","BEN TALLY","001",30,11,41
"ETRANGER","ETRANGER","DAKAR","CAP VERT","PRAIA","001",12,2,14
"ETRANGER","ETRANGER","DAKAR","CASTORS","CASTORS","001",29,18,47
"ETRANGER","ETRANGER","DAKAR","COLOBANE","COLOBANE","001",66,6,72
"ETRANGER","ETRANGER","DAKAR","DAKAR GUEDIAWAYE","GUEDIAWAYE","001",380,117,497
"ETRANGER","ETRANGER","DAKAR","DAKAR PIKINE","KEUR MASSAR","001",252,74,326
"ETRANGER","ETRANGER","DAKAR","DAKAR PIKINE","PIKINE","001",193,88,281
"ETRANGER","ETRANGER","DAKAR","DAKAR PIKINE","THIAROYE","001",275,69,344
"ETRANGER","ETRANGER","DAKAR","DAKAR PIKINE","THIAROYE","002",295,49,344
"ETRANGER","ETRANGER","DAKAR","DAKAR PLATEAU","DAKAR PLATEAU","001",168,82,250
"ETRANGER","ETRANGER","DAKAR","DAKAR RUFISQUE","RUFISQUE","001",228,43,271
"ETRANGER","ETRANGER","DAKAR","DAKAR RUFISQUE","RUFISQUE","002",233,37,270
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","CHANCELLERIE-DAKAR VILLE","001",246,113,359
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","CHANCELLERIE-DAKAR VILLE","002",258,100,358
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","CHANCELLERIE-DAKAR VILLE","003",250,108,358
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","DERKLE","001",193,80,273
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","DERKLE","002",196,76,272
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","FLEURUS","001",172,86,258
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","FLEURUS","002",165,92,257
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","GRAND YOFF","001",199,82,281
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","GRAND YOFF","002",201,79,280
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","PARCELLES ASSAINIES","001",183,69,252
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","PARCELLES ASSAINIES","002",184,68,252
"ETRANGER","ETRANGER","DAKAR","DAKAR VILLE","RUE GRASLAND","001",370,130,500
"ETRANGER","ETRANGER","DAKAR","DIEUPEUL","DIOURBEL VILLE","001",2,1,3
"ETRANGER","ETRANGER","DAKAR","GAMBIE","BANJUL","001",241,44,285
"ETRANGER","ETRANGER","DAKAR","GAMBIE","BANJUL","002",251,34,285
"ETRANGER","ETRANGER","DAKAR","GAMBIE","BRIKAMA","001",1,0,1
"ETRANGER","ETRANGER","DAKAR","GAMBIE","FARAFENNI","001",78,20,98
"ETRANGER","ETRANGER","DAKAR","GAMBIE","SEREKUNDA","001",1,0,1
"ETRANGER","ETRANGER","DAKAR","GRAND YOFF","GRAND YOFF","001",124,54,178
"ETRANGER","ETRANGER","DAKAR","GUINEE BISSAU","BAMBADINCA","001",1,0,1
"ETRANGER","ETRANGER","DAKAR","GUINEE BISSAU","BISSAU","001",382,32,414
"ETRANGER","ETRANGER","DAKAR","KAOLACK","KAOLACK","001",108,11,119
"ETRANGER","ETRANGER","DAKAR","KAOLACK VILLE","KAOLACK VILLE","001",32,16,48
"ETRANGER","ETRANGER","DAKAR","KEUR MASSAR","KEUR MASSAR","001",39,14,53
"ETRANGER","ETRANGER","DAKAR","LAC ROSE","LAC ROSE","001",79,17,96
"ETRANGER","ETRANGER","DAKAR","LOUGA","LOUGA VILLE","001",28,0,28
"ETRANGER","ETRANGER","DAKAR","MEDINA","MEDINA","001",113,34,147
"ETRANGER","ETRANGER","DAKAR","OUAKAM","OUAKAM","001",40,16,56
"ETRANGER","ETRANGER","DAKAR","PARC. ASSENIES","PARC. ASSENIES","001",149,59,208
"ETRANGER","ETRANGER","DAKAR","SENEGAL","SENEGAL","001",75,15,90
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","BOLTOGNE","001",31,5,36
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","KASQUE SUD","001",30,7,37
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","ROSSE BETHIO","001",31,6,37
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","ROSSO SENEGAL","001",33,3,36
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","SAINT LOUIS VILLE","001",32,5,37
"ETRANGER","ETRANGER","DAKAR","ST LOUIS","TEMEYE","001",33,3,36
"ETRANGER","ETRANGER","DAKAR","TAMBACOUNDA","DIALAKOTO","001",92,25,117
"ETRANGER","ETRANGER","DAKAR","TAMBACOUNDA","TAMBACOUNDA VILLE","001",97,19,116
"ETRANGER","ETRANGER","DAKAR","THIES","THIES","001",320,89,409
"ETRANGER","ETRANGER","DAKAR","THIES","THIES VILLE","001",290,94,384
"ETRANGER","ETRANGER","DAKAR","ZIGUINCHOR VILLE","ZIGUINCHOR","001",138,23,161
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","001",223,272,495
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","002",228,267,495
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","003",232,263,495
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","004",208,287,495
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","005",211,283,494
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","006",215,279,494
"ETRANGER","ETRANGER","DJEDDAH","DJEDDAH","CONSULAT GENERAL DE DJEDDAH","007",205,289,494
"ETRANGER","ETRANGER","DOUALA","BERTOUA","CENTRE DE BERTOUA","001",7,1,8
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","001",434,59,493
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","002",414,78,492
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","003",436,56,492
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","004",428,64,492
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","005",431,61,492
"ETRANGER","ETRANGER","DOUALA","DOUALA","CENTRE CROIX ROUGE","006",424,68,492
"ETRANGER","ETRANGER","DOUALA","GAROUA","CENTRE LYCEE GARÇON DE KOLORE","001",1,0,1
"ETRANGER","ETRANGER","DOUALA","YAOUNDE","CENTRE LYCEE DE TSINGA","001",376,21,397
"ETRANGER","ETRANGER","DOUALA","YAOUNDE","CENTRE LYCEE DE TSINGA","002",354,42,396
"ETRANGER","ETRANGER","DOUALA","YAOUNDE","CENTRE LYCEE DE TSINGA","003",353,43,396
"ETRANGER","ETRANGER","GENEVE","SUISSE","BUREAU GENEVE CHANCELLERIE","001",4,6,10
"ETRANGER","ETRANGER","GUANGZHOU","GUANGZHOU","CONSULAT GENERAL DU MALI","001",235,89,324
"ETRANGER","ETRANGER","GUANGZHOU","GUANGZHOU","CONSULAT GENERAL DU MALI","002",230,94,324
"ETRANGER","ETRANGER","KHARTOUM","KHARTOUM","KHARTOUM 2 MAYO","001",82,19,101
"ETRANGER","ETRANGER","KHARTOUM","KHARTOUM","KHARTOUM 3 INKAZ","001",81,17,98
"ETRANGER","ETRANGER","KHARTOUM","KHARTOUM","KHARTOUM 4 SALAMA SIEGE SOCIAL DE L'UNION DES ETUDIANTS MALI","001",85,14,99
"ETRANGER","ETRANGER","KHARTOUM","KHARTOUM-OMDURMAN","KHARTOUM 1 LOCAUX CONSULAT GENERAL DU MALI","001",60,14,74
"ETRANGER","ETRANGER","KHARTOUM","SENAR-KASSALA-TARBOUCHE-MADANI-PORT SOUDAN","SENNAR 1 SENNAR CENTRE","001",62,8,70
"ETRANGER","ETRANGER","KHARTOUM","SENNAR","SENNAR 2 DAR ELSALAM","001",54,1,55
"ETRANGER","ETRANGER","LA HAVANE","CUBA","LA HAVANE","001",18,7,25
"ETRANGER","ETRANGER","LA HAVANE","CUBA","SANTIAGO DE CUBA","001",68,10,78
"ETRANGER","ETRANGER","LA HAVANE","HAITI","PORT-AU-PRINCE (HAITI)","001",10,1,11
"ETRANGER","ETRANGER","LE CAIRE","EGYPTE","AMBASSADE DU MALI AU CAIRE","001",12,2,14
"ETRANGER","ETRANGER","LIBREVILLE","FRANCEVILLE","FRANCEVILLE","001",260,85,345
"ETRANGER","ETRANGER","LIBREVILLE","FRANCEVILLE","FRANCEVILLE","002",258,87,345
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","BANGUI (RCA)","001",253,55,308
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","KOULA-MOUTOU","001",124,56,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LAMBARENE","001",138,42,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","001",373,127,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","002",380,120,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","003",399,101,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","004",382,118,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","005",376,124,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","006",389,111,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","007",393,107,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","008",391,109,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","009",384,116,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","010",373,127,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","011",377,123,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","012",378,122,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","013",377,123,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","014",368,132,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","015",391,109,500
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","016",375,124,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","017",369,130,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","018",383,116,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","019",375,124,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","020",379,120,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","021",389,110,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","022",363,136,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","023",375,124,499
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE","024",66,38,104
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE BESSIEUX","001",139,41,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE GABON","001",136,44,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE LALALA","001",132,49,181
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE NZENG AYONG","001",142,39,181
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","LIBREVILLE PEYRIE","001",129,51,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","MOUILA","001",134,46,180
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","PORT-GENTIL","001",133,48,181
"ETRANGER","ETRANGER","LIBREVILLE","LIBREVILLE","TCHIBANGA","001",134,46,180
"ETRANGER","ETRANGER","LIBREVILLE","MAKOKOU","MAKOKOU","001",97,20,117
"ETRANGER","ETRANGER","LIBREVILLE","MOANDA","MOANDA","001",178,80,258
"ETRANGER","ETRANGER","LIBREVILLE","MOANDA","MOANDA","002",191,67,258
"ETRANGER","ETRANGER","LIBREVILLE","OYEM","OYEM","001",269,38,307
"ETRANGER","ETRANGER","LIBREVILLE","OYEM","OYEM","002",269,37,306
"ETRANGER","ETRANGER","LUANDA","ANGOLA","AMBASSADE","001",315,78,393
"ETRANGER","ETRANGER","LUANDA","ANGOLA","AMBASSADE","002",300,93,393
"ETRANGER","ETRANGER","LUANDA","ANGOLA","BUJUMBURA","001",287,106,393
"ETRANGER","ETRANGER","LUANDA","ANGOLA","BUJUMBURA","002",271,121,392
"ETRANGER","ETRANGER","LUANDA","ANGOLA","KIGALI","001",299,94,393
"ETRANGER","ETRANGER","LUANDA","ANGOLA","KIGALI","002",314,78,392
"ETRANGER","ETRANGER","LUANDA","ANGOLA","ZAMBIE","001",320,73,393
"ETRANGER","ETRANGER","LUANDA","ANGOLA","ZAMBIE","002",325,67,392
"ETRANGER","ETRANGER","MADRID","ALBACETE","ALBACETE","001",354,10,364
"ETRANGER","ETRANGER","MADRID","BINEFAR-MONZON-HUESCA","BINEFAR","001",11,3,14
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","001",427,34,461
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","002",424,37,461
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","003",429,32,461
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","004",425,36,461
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","005",428,33,461
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","006",429,31,460
"ETRANGER","ETRANGER","MADRID","CARABANCHEL-PARLA-MOSTOLES-LEGANES-PAN BENITO-LUCE","MADRID 1","007",431,29,460
"ETRANGER","ETRANGER","MADRID","CERVERA-AGRAMUT- MANRESA","CERVERA","001",3,0,3
"ETRANGER","ETRANGER","MADRID","ELCHE-ALICANTE-BENIDORM-BIAR-ALBATERA-ORIHUELA","ELCHE","001",9,1,10
"ETRANGER","ETRANGER","MADRID","FRAGA","FRAGA","001",1,0,1
"ETRANGER","ETRANGER","MADRID","GRANOLLERS-CALDES DE MONTBUI-CANOVELLES-MOIA-VIC-T","GRANOLLERS","001",10,1,11
"ETRANGER","ETRANGER","MADRID","LLEIDA-MOLLERUSSA-ALFARAS-ALTORRISON","LERIDA","001",281,24,305
"ETRANGER","ETRANGER","MADRID","LLEIDA-MOLLERUSSA-ALFARAS-ALTORRISON","LERIDA","002",284,20,304
"ETRANGER","ETRANGER","MADRID","MATARO-CALENDIA-PINEDA DE MAR-BLANES-PREMIA DE MAR","MATARO","001",56,5,61
"ETRANGER","ETRANGER","MADRID","MURCIA-TORRES DE COTILLAS-BENIEL-CARTAGENA-MAZARRO","MURCIA","001",306,10,316
"ETRANGER","ETRANGER","MADRID","MURCIA-TORRES DE COTILLAS-BENIEL-CARTAGENA-MAZARRO","MURCIA","002",305,10,315
"ETRANGER","ETRANGER","MADRID","NAVARA-PAMPLONA-CINTRUENIGO-LOGRONO","PAMPLONA","001",140,41,181
"ETRANGER","ETRANGER","MADRID","PALMA-MALLORCA","PALMA DE MALLORCA","001",224,32,256
"ETRANGER","ETRANGER","MADRID","PALMA-MALLORCA","PALMA DE MALLORCA","002",228,27,255
"ETRANGER","ETRANGER","MADRID","PALOS DE LA FRONTERA-LEPE-HUELVA","PALOS","001",432,2,434
"ETRANGER","ETRANGER","MADRID","PALOS DE LA FRONTERA-LEPE-HUELVA","PALOS","002",433,1,434
"ETRANGER","ETRANGER","MADRID","RECAS-TOLEDO","RECAS","001",301,51,352
"ETRANGER","ETRANGER","MADRID","SABADELL-EL PRAT DE LLOBREGAT-HOSPITALET DE LLOBRE","SABADELL","001",232,25,257
"ETRANGER","ETRANGER","MADRID","SABADELL-EL PRAT DE LLOBREGAT-HOSPITALET DE LLOBRE","SABADELL","002",233,24,257
"ETRANGER","ETRANGER","MADRID","SORIA","SORIA","001",47,2,49
"ETRANGER","ETRANGER","MADRID","ZARAGOZA","ZARAGOZA","001",378,58,436
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","001",453,24,477
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","002",443,34,477
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","003",446,31,477
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","004",447,29,476
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","005",442,34,476
"ETRANGER","ETRANGER","MALABO","MALABO","CONSULAT HONORAIRE","006",441,35,476
"ETRANGER","ETRANGER","MOSCOU","RUSSIE","AMBASSADE DU MALI A MOSCOU","001",108,41,149
"ETRANGER","ETRANGER","MOSCOU","RUSSIE","KRASNODAR-UNIVERSITE D'ETAT DE KUBAN","001",8,2,10
"ETRANGER","ETRANGER","MOSCOU","RUSSIE","SAINT PETERSBOURG-RUE BAIKONOSKAYA 7-CORPUS 1 APT 141","001",8,2,10
"ETRANGER","ETRANGER","NEW YORK","NEW-YORK","L'ENCEINTE DE LA MISSION PERMANENTE DU MALI","001",224,171,395
"ETRANGER","ETRANGER","NEW YORK","NEW-YORK","L'ENCEINTE DE LA MISSION PERMANENTE DU MALI","002",230,165,395
"ETRANGER","ETRANGER","NEW YORK","NEW-YORK","L'ENCEINTE DE LA MISSION PERMANENTE DU MALI","003",239,155,394
"ETRANGER","ETRANGER","NIAMEY","DOSSO","DOSSO","001",13,9,22
"ETRANGER","ETRANGER","NIAMEY","MARADI","ECOLE MARADI","001",45,45,90
"ETRANGER","ETRANGER","NIAMEY","NIGER","ABALA","001",246,181,427
"ETRANGER","ETRANGER","NIAMEY","NIGER","ABALA","002",246,180,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","ABALA","003",248,178,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","ABALA","004",248,178,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","AYEROU","001",265,161,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","AYEROU","002",253,173,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","AYEROU","003",255,171,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","AYEROU","004",249,177,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","INTIKANE","001",257,169,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","INTIKANE","002",255,171,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","INTIKANE","003",261,165,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","INTIKANE","004",268,158,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","MANGAIZE","001",269,157,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","MANGAIZE","002",245,181,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","MANGAIZE","003",256,170,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","MANGAIZE","004",252,173,425
"ETRANGER","ETRANGER","NIAMEY","NIGER","TABAREY BAREY","001",267,159,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TABAREY BAREY","002",263,163,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TABAREY BAREY","003",253,173,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TABAREY BAREY","004",259,167,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TAZALIT","001",246,180,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TAZALIT","002",268,158,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TAZALIT","003",267,159,426
"ETRANGER","ETRANGER","NIAMEY","NIGER","TAZALIT","004",234,191,425
"ETRANGER","ETRANGER","NIAMEY","TAHOUA","ECOLE TAHOUA-DOSSO","001",28,17,45
"ETRANGER","ETRANGER","NIAMEY","TILABERY","ECOLE TILABERY","001",238,205,443
"ETRANGER","ETRANGER","NIAMEY","ZINDER","ECOLE ZINDER-AGADEZ","001",40,20,60
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","AIOUN","001",364,104,468
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP CENTRE REFUGIERS N13","001",182,195,377
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 10","001",204,146,350
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 11","001",14,9,23
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 12","001",225,198,423
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 12","002",227,195,422
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 12","003",227,195,422
"ETRANGER","ETRANGER","NOUAKCHOTT","MAURITANIE","CAMP REFUGIES CENTRE N 12","004",230,192,422
